Index,11 Item Level,17 Type
15229,240,13
15230,240,13
15231,240,13
15232,240,13
15233,240,13
15234,240,13
15235,240,13
15236,240,2
15237,260,1
15238,260,13
15239,260,13
15240,260,13
15241,260,13
15242,260,13
15243,260,13
15244,260,13
15245,260,13
15246,260,13
15247,260,13
15248,260,13
15249,260,13
15250,260,2
15251,270,1
15252,270,13
15253,270,13
15254,270,13
15255,270,13
15256,270,13
15257,270,13
15258,270,13
15259,270,13
15260,270,13
15261,270,13
15262,270,13
15263,270,13
15264,270,2
15273,1,3
15274,1,4
15275,1,5
15276,1,7
15277,1,8
15278,1,3
15279,1,4
15280,1,5
15281,1,7
15282,1,8
15283,1,10
15284,1,9
15285,1,11
15286,1,12
15287,1,10
15288,1,9
15289,1,11
15290,1,12
15291,1,10
15292,1,9
15293,1,11
15294,1,12
15295,1,10
15296,1,9
15297,1,11
15298,1,12
15299,1,10
15300,1,9
15301,1,11
15302,1,12
15303,235,1
15304,235,13
15305,235,13
15306,235,13
15307,235,13
15308,235,13
15309,235,13
15310,235,13
15311,235,13
15312,235,13
15313,235,13
15314,235,13
15315,235,13
15316,235,2
15317,230,3
15318,230,4
15319,230,5
15320,230,7
15321,230,8
15322,230,6
15323,230,3
15324,230,4
15325,230,5
15326,230,7
15327,230,8
15328,230,6
15329,230,3
15330,230,4
15331,230,5
15332,230,7
15333,230,8
15334,230,6
15335,230,3
15336,230,4
15337,230,5
15338,230,7
15339,230,8
15340,230,6
15341,230,3
15342,230,4
15343,230,5
15344,230,7
15345,230,8
15346,230,6
15347,230,3
15348,230,4
15349,230,5
15350,230,7
15351,230,8
15352,230,6
15353,230,3
15354,230,4
15355,230,5
15356,230,7
15357,230,8
15358,230,6
15359,215,3
15360,215,4
15361,215,5
15362,215,7
15363,215,8
15364,215,6
15365,215,3
15366,215,4
15367,215,5
15368,215,7
15369,215,8
15370,215,6
15371,215,3
15372,215,4
15373,215,5
15374,215,7
15375,215,8
15376,215,6
15377,215,3
15378,215,4
15379,215,5
15380,215,7
15381,215,8
15382,215,6
15383,215,3
15384,215,4
15385,215,5
15386,215,7
15387,215,8
15388,215,6
15389,215,3
15390,215,4
15391,215,5
15392,215,7
15393,215,8
15394,215,6
15395,215,3
15396,215,4
15397,215,5
15398,215,7
15399,215,8
15400,215,6
15401,215,10
15402,215,9
15403,215,11
15404,215,12
15405,215,10
15406,215,9
15407,215,11
15408,215,12
15409,215,10
15410,215,9
15411,215,11
15412,215,12
15413,215,10
15414,215,9
15415,215,11
15416,215,12
15417,215,10
15418,215,9
15419,215,11
15420,215,12
15450,1,8
15451,1,3
15452,1,3
15453,1,4
15454,1,5
15455,1,7
15456,1,8
15457,1,3
15458,1,4
15459,1,5
15460,1,7
15461,1,8
15462,1,3
15463,1,4
15464,1,5
15465,1,7
15466,1,8
15467,1,3
15468,1,4
15469,1,5
15470,1,7
15471,1,8
15472,1,3
15473,1,4
15474,1,7
15475,1,8
15476,1,4
15477,1,7
15478,1,3
15479,1,16
15480,1,4
15481,1,7
15482,1,3
15483,1,4
15484,1,5
15485,1,7
15486,1,8
15487,1,3
15488,1,4
15489,1,5
15490,1,7
15491,1,8
15495,100,3
15496,100,4
15499,100,3
15500,100,4
15503,100,3
15504,100,4
15505,190,3
15506,190,4
15507,190,5
15508,190,7
15509,190,8
15510,170,3
15511,170,4
15512,170,5
15513,170,7
15514,170,8
15515,190,3
15516,190,4
15517,190,5
15518,190,7
15519,190,8
15520,170,3
15521,170,4
15522,170,5
15523,170,7
15524,170,8
15525,190,10
15526,190,9
15527,190,11
15528,190,12
15529,190,6
15530,190,10
15531,190,9
15532,190,11
15533,190,12
15534,190,6
15535,195,1
15536,195,1
15537,195,1
15538,195,1
15539,195,1
15540,195,1
15541,195,1
15542,195,1
15543,195,1
15544,195,1
15545,195,1
15546,195,2
15547,195,2
15548,195,2
15549,195,2
15550,195,2
15551,195,2
15552,195,2
15553,195,2
15554,195,2
15555,195,2
15556,110,1
15557,110,13
15558,110,13
15559,110,13
15560,110,13
15561,110,13
15562,110,13
15563,110,13
15564,110,13
15565,110,13
15566,110,13
15567,110,13
15568,110,13
15569,110,2
15570,180,1
15571,180,13
15572,180,13
15573,180,13
15574,180,13
15575,180,13
15576,180,13
15577,180,13
15578,180,13
15579,180,13
15580,180,13
15581,180,13
15582,180,13
15583,180,2
15584,180,1
15585,180,13
15586,180,13
15587,180,13
15588,180,13
15589,180,13
15590,180,13
15591,180,13
15592,180,13
15593,180,13
15594,180,13
15595,180,13
15596,180,13
15597,180,2
15598,180,1
15599,180,13
15600,180,13
15601,180,13
15602,180,13
15603,180,13
15604,180,13
15605,180,13
15606,180,13
15607,180,13
15608,180,13
15609,180,13
15610,180,13
15611,180,2
15639,15,3
15640,15,4
15641,15,8
15642,15,3
15643,15,4
15644,15,8
15654,200,1
15655,200,1
15656,200,1
15657,200,1
15658,200,1
15659,200,1
15660,200,1
15661,200,1
15662,200,1
15663,200,1
15664,200,1
15665,200,3
15666,200,4
15667,200,5
15668,200,7
15669,200,8
15670,200,3
15671,200,4
15672,200,5
15673,200,7
15674,200,8
15675,200,3
15676,200,4
15677,200,5
15678,200,7
15679,200,8
15680,200,3
15681,200,4
15682,200,5
15683,200,7
15684,200,8
15685,200,3
15686,200,4
15687,200,5
15688,200,7
15689,200,8
15690,200,3
15691,200,4
15692,200,5
15693,200,7
15694,200,8
15695,200,3
15696,200,4
15697,200,5
15698,200,7
15699,200,8
15700,200,3
15701,200,4
15702,200,5
15703,200,7
15704,200,8
15705,200,3
15706,200,4
15707,200,5
15708,200,7
15709,200,8
15710,200,3
15711,200,4
15712,200,5
15713,200,7
15714,200,8
15715,200,3
15716,200,4
15717,200,5
15718,200,7
15719,200,8
15779,1,10
15780,1,9
15781,1,11
15782,1,12
15783,1,10
15784,1,9
15785,1,11
15786,1,12
15787,1,10
15788,1,9
15789,1,11
15790,1,12
15791,1,10
15792,1,9
15793,1,11
15794,1,12
15795,1,10
15796,1,9
15797,1,11
15798,1,12
15854,1,4
15873,200,2
15874,200,2
15875,200,2
15876,200,2
15877,200,2
15878,200,2
15879,200,2
15880,200,2
15881,200,2
15882,200,2
15883,200,6
15884,200,9
15885,200,10
15886,200,11
15887,200,12
15888,200,6
15889,200,9
15890,200,10
15891,200,11
15892,200,12
15893,150,1
15894,150,13
15895,150,13
15896,150,13
15897,150,13
15898,150,13
15899,150,13
15900,150,13
15901,150,13
15902,150,13
15903,150,13
15904,150,13
15905,150,13
15906,150,2
15913,95,13
15914,95,13
15915,95,13
15916,95,13
15921,1,3
15922,1,4
15923,1,7
15924,1,8
15925,1,4
15926,1,7
15927,1,8
15928,1,3
15929,1,4
15930,1,7
15931,1,8
15935,1,3
15936,1,9
15938,1,4
15939,1,5
15940,1,7
15941,1,8
15942,1,4
15943,1,7
15944,1,8
16038,1,13
16039,50,9
16042,1,4
16043,1,5
16044,1,7
16045,1,8
16046,1,4
16047,1,5
16048,1,8
16050,275,1
16051,275,13
16052,275,13
16053,275,13
16054,275,13
16055,275,13
16056,275,13
16057,275,13
16058,275,13
16059,275,13
16060,275,13
16061,275,13
16062,275,13
16063,275,2
16067,235,1
16068,235,13
16069,235,13
16070,235,13
16071,235,13
16072,235,13
16073,235,13
16074,235,13
16075,235,13
16076,235,13
16077,235,13
16078,235,13
16079,235,13
16080,235,2
16081,235,3
16082,235,4
16083,235,5
16084,235,7
16085,235,8
16086,235,3
16087,235,4
16088,235,5
16089,235,7
16090,235,8
16091,235,3
16092,235,4
16093,235,5
16094,235,7
16095,235,8
16096,235,3
16097,235,4
16098,235,5
16099,235,7
16100,235,8
16101,235,3
16102,235,4
16103,235,5
16104,235,7
16105,235,8
16106,235,3
16107,235,4
16108,235,5
16109,235,7
16110,235,8
16111,235,3
16112,235,4
16113,235,5
16114,235,7
16115,235,8
16116,235,3
16117,235,4
16118,235,5
16119,235,7
16120,235,8
16121,235,3
16122,235,4
16123,235,5
16124,235,7
16125,235,8
16126,235,3
16127,235,4
16128,235,5
16129,235,7
16130,235,8
16131,235,3
16132,235,4
16133,235,5
16134,235,7
16135,235,8
16136,235,3
16137,235,4
16138,235,5
16139,235,7
16140,235,8
16141,235,3
16142,235,4
16143,235,5
16144,235,7
16145,235,8
16152,255,1
16153,255,13
16154,255,13
16155,255,13
16156,255,13
16157,255,13
16158,255,13
16159,255,13
16160,255,13
16161,255,13
16162,255,13
16163,255,13
16164,255,13
16165,255,2
16166,1,9
16167,1,9
16174,255,1
16175,255,13
16176,255,13
16177,255,13
16178,255,13
16179,255,13
16180,255,13
16181,255,13
16182,255,13
16183,255,13
16184,255,13
16185,255,13
16186,255,13
16187,255,2
16189,225,3
16190,225,4
16191,225,5
16192,225,7
16193,225,8
16194,225,6
16195,225,3
16196,225,4
16197,225,5
16198,225,7
16199,225,8
16200,225,6
16201,225,3
16202,225,4
16203,225,5
16204,225,7
16205,225,8
16206,225,6
16207,225,3
16208,225,4
16209,225,5
16210,225,7
16211,225,8
16212,225,6
16213,225,3
16214,225,4
16215,225,5
16216,225,7
16217,225,8
16218,225,6
16219,225,3
16220,225,4
16221,225,5
16222,225,7
16223,225,8
16224,225,6
16225,225,3
16226,225,4
16227,225,5
16228,225,7
16229,225,8
16230,225,6
16231,225,10
16232,225,9
16233,225,11
16234,225,12
16235,225,10
16236,225,9
16237,225,11
16238,225,12
16239,225,10
16240,225,9
16241,225,11
16242,225,12
16243,225,10
16244,225,9
16245,225,11
16246,225,12
16247,225,10
16248,225,9
16249,225,11
16250,225,12
16251,260,1
16252,260,13
16253,260,13
16254,260,13
16255,260,13
16256,260,13
16257,260,13
16258,260,13
16259,260,13
16260,260,13
16261,260,13
16262,260,13
16263,260,13
16264,260,2
16265,260,3
16266,260,4
16267,260,5
16268,260,7
16269,260,8
16270,260,6
16271,260,3
16272,260,4
16273,260,5
16274,260,7
16275,260,8
16276,260,6
16277,260,3
16278,260,4
16279,260,5
16280,260,7
16281,260,8
16282,260,6
16283,260,3
16284,260,4
16285,260,5
16286,260,7
16287,260,8
16288,260,6
16289,260,3
16290,260,4
16291,260,5
16292,260,7
16293,260,8
16294,260,6
16295,260,3
16296,260,4
16297,260,5
16298,260,7
16299,260,8
16300,260,6
16301,260,3
16302,260,4
16303,260,5
16304,260,7
16305,260,8
16306,260,6
16307,260,9
16308,260,9
16309,260,9
16310,260,9
16311,260,9
16312,260,10
16313,260,10
16314,260,10
16315,260,10
16316,260,10
16317,260,11
16318,260,11
16319,260,11
16320,260,11
16321,260,11
16322,260,12
16323,260,12
16324,260,12
16325,260,12
16326,260,12
16327,270,1
16328,270,13
16329,270,13
16330,270,13
16331,270,13
16332,270,13
16333,270,13
16334,270,13
16335,270,13
16336,270,13
16337,270,13
16338,270,13
16339,270,13
16340,270,2
16341,270,3
16342,270,4
16343,270,5
16344,270,7
16345,270,8
16346,270,6
16347,270,3
16348,270,4
16349,270,5
16350,270,7
16351,270,8
16352,270,6
16353,270,3
16354,270,4
16355,270,5
16356,270,7
16357,270,8
16358,270,6
16359,270,3
16360,270,4
16361,270,5
16362,270,7
16363,270,8
16364,270,6
16365,270,3
16366,270,4
16367,270,5
16368,270,7
16369,270,8
16370,270,6
16371,270,3
16372,270,4
16373,270,5
16374,270,7
16375,270,8
16376,270,6
16377,270,3
16378,270,4
16379,270,5
16380,270,7
16381,270,8
16382,270,6
16383,270,9
16384,270,9
16385,270,9
16386,270,9
16387,270,9
16388,270,10
16389,270,10
16390,270,10
16391,270,10
16392,270,10
16393,270,11
16394,270,11
16395,270,11
16396,270,11
16397,270,11
16398,270,12
16399,270,12
16400,270,12
16401,270,12
16402,270,12
16403,250,3
16404,250,4
16405,250,5
16406,250,7
16407,250,8
16408,250,6
16409,250,3
16410,250,4
16411,250,5
16412,250,7
16413,250,8
16414,250,6
16415,250,3
16416,250,4
16417,250,5
16418,250,7
16419,250,8
16420,250,6
16421,250,3
16422,250,4
16423,250,5
16424,250,7
16425,250,8
16426,250,6
16427,250,3
16428,250,4
16429,250,5
16430,250,7
16431,250,8
16432,250,6
16433,250,3
16434,250,4
16435,250,5
16436,250,7
16437,250,8
16438,250,6
16439,250,3
16440,250,4
16441,250,5
16442,250,7
16443,250,8
16444,250,6
16445,250,9
16446,250,9
16447,250,9
16448,250,9
16449,250,9
16450,250,10
16451,250,10
16452,250,10
16453,250,10
16454,250,10
16455,250,11
16456,250,11
16457,250,11
16458,250,11
16459,250,11
16460,250,12
16461,250,12
16462,250,12
16463,250,12
16464,250,12
16465,275,1
16466,275,13
16467,275,13
16468,275,13
16469,275,13
16470,275,13
16471,275,13
16472,275,13
16473,275,13
16474,275,13
16475,275,13
16476,275,13
16477,275,13
16478,275,2
16479,270,3
16480,270,4
16481,270,5
16482,270,7
16483,270,8
16484,270,6
16485,270,3
16486,270,4
16487,270,5
16488,270,7
16489,270,8
16490,270,6
16491,270,3
16492,270,4
16493,270,5
16494,270,7
16495,270,8
16496,270,6
16497,270,3
16498,270,4
16499,270,5
16500,270,7
16501,270,8
16502,270,6
16503,270,3
16504,270,4
16505,270,5
16506,270,7
16507,270,8
16508,270,6
16509,270,3
16510,270,4
16511,270,5
16512,270,7
16513,270,8
16514,270,6
16515,270,3
16516,270,4
16517,270,5
16518,270,7
16519,270,8
16520,270,6
16521,270,9
16522,270,9
16523,270,9
16524,270,9
16525,270,9
16526,270,10
16527,270,10
16528,270,10
16529,270,10
16530,270,10
16531,270,11
16532,270,11
16533,270,11
16534,270,11
16535,270,11
16536,270,12
16537,270,12
16538,270,12
16539,270,12
16540,270,12
16578,1,3
16579,1,4
16580,1,5
16581,1,7
16582,1,8
16583,1,3
16584,1,4
16585,1,5
16586,1,7
16587,1,8
16588,1,3
16589,1,4
16590,1,7
16591,1,8
16592,1,3
16593,1,4
16594,1,7
16595,1,8
16596,1,3
16597,1,4
16598,1,8
16599,1,3
16600,1,4
16601,1,8
16602,1,3
16603,1,4
16604,1,5
16605,1,7
16606,1,8
16607,1,3
16608,1,4
16609,1,5
16610,1,7
16611,1,8
16612,1,4
16613,1,4
16614,1,3
16615,1,3
16616,1,3
16617,1,3
16618,1,3
16619,1,3
16620,1,3
16621,1,3
16622,1,3
16623,1,3
16624,1,3
16625,1,4
16626,1,5
16627,250,1
16628,250,13
16629,250,13
16630,250,13
16631,250,13
16632,250,13
16633,250,13
16634,250,13
16635,250,13
16636,250,13
16637,250,13
16638,250,13
16639,250,13
16640,250,2
16641,250,3
16642,250,4
16643,250,5
16644,250,7
16645,250,8
16646,250,6
16647,250,3
16648,250,4
16649,250,5
16650,250,7
16651,250,8
16652,250,6
16653,250,3
16654,250,4
16655,250,5
16656,250,7
16657,250,8
16658,250,6
16659,250,3
16660,250,4
16661,250,5
16662,250,7
16663,250,8
16664,250,6
16665,250,3
16666,250,4
16667,250,5
16668,250,7
16669,250,8
16670,250,6
16671,250,3
16672,250,4
16673,250,5
16674,250,7
16675,250,8
16676,250,6
16677,250,3
16678,250,4
16679,250,5
16680,250,7
16681,250,8
16682,250,6
16683,250,9
16684,250,9
16685,250,9
16686,250,9
16687,250,9
16688,250,10
16689,250,10
16690,250,10
16691,250,10
16692,250,10
16693,250,11
16694,250,11
16695,250,11
16696,250,11
16697,250,11
16698,250,12
16699,250,12
16700,250,12
16701,250,12
16702,250,12
16785,190,3
16786,190,4
16787,190,5
16788,190,7
16789,190,8
16790,190,3
16791,190,4
16792,190,5
16793,190,7
16794,190,8
16835,235,3
16836,235,4
16837,235,5
16838,235,6
16839,235,7
16840,235,8
16841,235,3
16842,235,4
16843,235,5
16844,235,6
16845,235,7
16846,235,8
16847,235,3
16848,235,4
16849,235,5
16850,235,6
16851,235,7
16852,235,8
16853,235,3
16854,235,4
16855,235,5
16856,235,6
16857,235,7
16858,235,8
16859,235,3
16860,235,4
16861,235,5
16862,235,6
16863,235,7
16864,235,8
16865,235,3
16866,235,4
16867,235,5
16868,235,6
16869,235,7
16870,235,8
16871,235,3
16872,235,4
16873,235,5
16874,235,6
16875,235,7
16876,235,8
16877,235,10
16878,235,11
16879,235,9
16880,235,12
16881,235,10
16882,235,11
16883,235,9
16884,235,12
16885,235,10
16886,235,11
16887,235,9
16888,235,12
16889,235,10
16890,235,11
16891,235,9
16892,235,12
16893,235,10
16894,235,11
16895,235,9
16896,235,12
16899,250,4
16900,250,4
16901,250,4
16902,250,4
16903,250,4
16904,250,4
16905,250,4
16909,1,7
16910,1,7
16912,150,1
16913,150,13
16914,150,13
16915,150,13
16916,150,13
16917,150,13
16918,150,13
16919,150,13
16920,150,13
16921,150,13
16922,150,13
16923,150,13
16924,150,13
16925,150,2
16958,200,1
16959,200,1
16960,200,1
16961,200,1
16962,200,1
16963,200,1
16964,200,1
16965,200,1
16966,200,1
16967,200,1
16968,200,1
16972,150,1
16973,150,13
16974,150,13
16975,150,13
16976,150,13
16977,150,13
16978,150,13
16979,150,13
16980,150,13
16981,150,13
16982,150,13
16983,150,13
16984,150,13
16985,150,2
16986,150,1
16987,150,13
16988,150,13
16989,150,13
16990,150,13
16991,150,13
16992,150,13
16993,150,13
16994,150,13
16995,150,13
16996,150,13
16997,150,13
16998,150,13
16999,150,2
17138,235,10
17139,235,11
17140,235,9
17141,235,12
17142,235,10
17143,235,11
17144,235,9
17145,235,12
17146,235,10
17147,235,11
17148,235,9
17149,235,12
17150,235,10
17151,235,11
17152,235,9
17153,235,12
17154,235,10
17155,235,11
17156,235,9
17157,235,12
17158,235,6
17159,235,6
17160,235,6
17161,235,6
17162,235,6
17163,235,6
17164,235,6
17165,1,1
17166,1,13
17167,1,13
17168,1,13
17169,1,13
17170,1,13
17171,1,13
17172,1,13
17173,1,13
17174,1,13
17175,1,13
17176,1,13
17177,1,13
17178,1,2
17179,1,3
17180,1,4
17181,1,5
17182,1,7
17183,1,8
17184,1,3
17185,1,4
17186,1,5
17187,1,7
17188,1,8
17189,1,3
17190,1,4
17191,1,5
17192,1,7
17193,1,8
17194,1,3
17195,1,4
17196,1,5
17197,1,7
17198,1,8
17199,1,3
17200,1,4
17201,1,5
17202,1,7
17203,1,8
17204,1,3
17205,1,4
17206,1,5
17207,1,7
17208,1,8
17209,1,3
17210,1,4
17211,1,5
17212,1,7
17213,1,8
17214,1,3
17215,1,4
17216,1,5
17217,1,7
17218,1,8
17219,1,3
17220,1,4
17221,1,5
17222,1,7
17223,1,8
17224,1,3
17225,1,4
17226,1,5
17227,1,7
17228,1,8
17229,1,3
17230,1,4
17231,1,5
17232,1,7
17233,1,8
17234,1,3
17235,1,4
17236,1,5
17237,1,7
17238,1,8
17239,1,3
17240,1,4
17241,1,5
17242,1,7
17243,1,8
17244,265,3
17245,265,4
17246,265,5
17247,265,6
17248,265,7
17249,265,8
17250,265,3
17251,265,4
17252,265,5
17253,265,6
17254,265,7
17255,265,8
17256,265,3
17257,265,4
17258,265,5
17259,265,6
17260,265,7
17261,265,8
17262,265,3
17263,265,4
17264,265,5
17265,265,6
17266,265,7
17267,265,8
17268,265,3
17269,265,4
17270,265,5
17271,265,6
17272,265,7
17273,265,8
17274,265,3
17275,265,4
17276,265,5
17277,265,6
17278,265,7
17279,265,8
17280,265,3
17281,265,4
17282,265,5
17283,265,6
17284,265,7
17285,265,8
17286,265,10
17287,265,11
17288,265,9
17289,265,12
17290,265,10
17291,265,11
17292,265,9
17293,265,12
17294,265,10
17295,265,11
17296,265,9
17297,265,12
17298,265,10
17299,265,11
17300,265,9
17301,265,12
17302,265,10
17303,265,11
17304,265,9
17305,265,12
17306,255,3
17307,255,4
17308,255,5
17309,255,7
17310,255,8
17311,255,3
17312,255,4
17313,255,5
17314,255,7
17315,255,8
17316,255,3
17317,255,4
17318,255,5
17319,255,7
17320,255,8
17321,255,3
17322,255,4
17323,255,5
17324,255,7
17325,255,8
17326,255,3
17327,255,4
17328,255,5
17329,255,7
17330,255,8
17331,255,3
17332,255,4
17333,255,5
17334,255,7
17335,255,8
17336,255,3
17337,255,4
17338,255,5
17339,255,7
17340,255,8
17343,260,3
17344,260,4
17345,260,5
17346,260,7
17347,260,8
17348,260,6
17349,260,3
17350,260,4
17351,260,5
17352,260,7
17353,260,8
17354,260,6
17355,260,3
17356,260,4
17357,260,5
17358,260,7
17359,260,8
17360,260,6
17361,260,3
17362,260,4
17363,260,5
17364,260,7
17365,260,8
17366,260,6
17367,260,3
17368,260,4
17369,260,5
17370,260,7
17371,260,8
17372,260,6
17373,260,3
17374,260,4
17375,260,5
17376,260,7
17377,260,8
17378,260,6
17379,260,3
17380,260,4
17381,260,5
17382,260,7
17383,260,8
17384,260,6
17385,245,3
17386,245,4
17387,245,5
17388,245,7
17389,245,8
17390,245,6
17391,245,3
17392,245,4
17393,245,5
17394,245,7
17395,245,8
17396,245,6
17397,245,3
17398,245,4
17399,245,5
17400,245,7
17401,245,8
17402,245,6
17403,245,3
17404,245,4
17405,245,5
17406,245,7
17407,245,8
17408,245,6
17409,245,3
17410,245,4
17411,245,5
17412,245,7
17413,245,8
17414,245,6
17415,245,3
17416,245,4
17417,245,5
17418,245,7
17419,245,8
17420,245,6
17421,245,3
17422,245,4
17423,245,5
17424,245,7
17425,245,8
17426,245,6
17427,245,10
17428,245,9
17429,245,11
17430,245,12
17431,245,10
17432,245,9
17433,245,11
17434,245,12
17435,245,10
17436,245,9
17437,245,11
17438,245,12
17439,245,10
17440,245,9
17441,245,11
17442,245,12
17443,245,10
17444,245,9
17445,245,11
17446,245,12
17447,265,1
17448,265,13
17449,265,13
17450,265,13
17451,265,13
17452,265,13
17453,265,13
17454,265,13
17455,265,13
17456,265,13
17457,265,13
17458,265,13
17459,265,13
17460,265,2
17462,1,3
17463,1,4
17464,1,7
17465,1,8
17466,1,3
17467,1,4
17468,1,7
17469,1,8
17470,1,4
17473,1,4
17474,1,5
17476,1,3
17477,1,4
17478,1,5
17479,1,7
17480,1,8
17481,1,3
17482,1,4
17483,1,5
17484,1,7
17485,1,8
17486,1,3
17487,1,4
17488,1,5
17489,1,7
17490,1,4
17491,1,3
17492,1,4
17493,1,7
17494,1,8
17495,1,9
17496,1,4
17497,1,5
17498,1,7
17499,1,8
17500,150,4
17501,270,10
17502,270,11
17503,270,9
17504,270,12
17505,270,10
17506,270,11
17507,270,9
17508,270,12
17509,270,10
17510,270,11
17511,270,9
17512,270,12
17513,270,10
17514,270,11
17515,270,9
17516,270,12
17517,270,10
17518,270,11
17519,270,9
17520,270,12
17537,1,3
17538,1,3
17539,1,3
17540,1,3
17541,1,3
17542,1,3
17543,1,3
17544,1,3
17545,1,3
17596,1,4
17597,1,5
17598,1,7
17599,1,8
17600,1,4
17601,1,5
17602,1,7
17603,1,8
17618,1,8
17663,1,9
17664,1,9
17671,1,9
17672,1,9
17679,1,10
17703,1,4
17704,1,2
17705,1,1
17706,1,1
17707,1,13
17708,1,13
17709,1,13
17710,1,13
17711,1,13
17712,1,13
17713,1,13
17714,1,13
17715,1,13
17716,1,13
17717,1,3
17726,180,2
17740,30,17
17741,30,17
17742,290,3
17743,290,4
17744,290,5
17745,290,7
17746,290,8
17747,290,3
17748,290,4
17749,290,5
17750,290,7
17751,290,8
17752,290,3
17753,290,4
17754,290,5
17755,290,7
17756,290,8
17757,290,3
17758,290,4
17759,290,5
17760,290,7
17761,290,8
17762,290,3
17763,290,4
17764,290,5
17765,290,7
17766,290,8
17767,290,3
17768,290,4
17769,290,5
17770,290,7
17771,290,8
17772,290,3
17773,290,4
17774,290,5
17775,290,7
17776,290,8
17777,290,3
17778,290,4
17779,290,5
17780,290,7
17781,290,8
17782,290,3
17783,290,4
17784,290,5
17785,290,7
17786,290,8
17787,290,3
17788,290,4
17789,290,5
17790,290,7
17791,290,8
17792,290,3
17793,290,4
17794,290,5
17795,290,7
17796,290,8
17797,290,3
17798,290,4
17799,290,5
17800,290,7
17801,290,8
17802,290,3
17803,290,4
17804,290,5
17805,290,7
17806,290,8
17807,290,3
17808,290,4
17809,290,5
17810,290,7
17811,290,8
17812,290,3
17813,290,4
17814,290,5
17815,290,7
17816,290,8
17817,290,1
17818,290,13
17819,290,13
17820,290,13
17821,290,13
17822,290,13
17823,290,13
17824,290,13
17825,290,13
17826,290,13
17827,290,13
17828,290,13
17829,290,13
17830,290,13
17831,290,13
17832,290,2
18033,255,1
18034,255,13
18035,255,13
18036,255,13
18037,255,13
18038,255,13
18039,255,13
18040,255,13
18041,255,13
18042,255,13
18043,255,13
18044,255,13
18045,255,13
18046,255,13
18047,255,13
18048,255,2
18049,255,3
18050,255,4
18051,255,5
18052,255,7
18053,255,8
18054,255,6
18055,255,3
18056,255,4
18057,255,5
18058,255,7
18059,255,8
18060,255,6
18061,255,3
18062,255,4
18063,255,5
18064,255,7
18065,255,8
18066,255,6
18067,255,3
18068,255,4
18069,255,5
18070,255,7
18071,255,8
18072,255,6
18073,255,3
18074,255,4
18075,255,5
18076,255,7
18077,255,8
18078,255,6
18079,255,3
18080,255,4
18081,255,5
18082,255,7
18083,255,8
18084,255,6
18085,255,3
18086,255,4
18087,255,5
18088,255,7
18089,255,8
18090,255,6
18091,255,9
18092,255,9
18093,255,9
18094,255,9
18095,255,9
18096,255,10
18097,255,10
18098,255,10
18099,255,10
18100,255,10
18101,255,11
18102,255,11
18103,255,11
18104,255,11
18105,255,11
18106,255,12
18107,255,12
18108,255,12
18109,255,12
18110,255,12
18111,260,1
18112,260,13
18113,260,13
18114,260,13
18115,260,13
18116,260,13
18117,260,13
18118,260,13
18119,260,13
18120,260,13
18121,260,13
18122,260,13
18123,260,13
18124,260,13
18125,260,13
18126,260,2
18127,260,3
18128,260,4
18129,260,5
18130,260,7
18131,260,8
18132,260,6
18133,260,3
18134,260,4
18135,260,5
18136,260,7
18137,260,8
18138,260,6
18139,260,3
18140,260,4
18141,260,5
18142,260,7
18143,260,8
18144,260,6
18145,260,3
18146,260,4
18147,260,5
18148,260,7
18149,260,8
18150,260,6
18151,260,3
18152,260,4
18153,260,5
18154,260,7
18155,260,8
18156,260,6
18157,260,3
18158,260,4
18159,260,5
18160,260,7
18161,260,8
18162,260,6
18163,260,3
18164,260,4
18165,260,5
18166,260,7
18167,260,8
18168,260,6
18169,260,9
18170,260,9
18171,260,9
18172,260,9
18173,260,9
18174,260,10
18175,260,10
18176,260,10
18177,260,10
18178,260,10
18179,260,11
18180,260,11
18181,260,11
18182,260,11
18183,260,11
18184,260,12
18185,260,12
18186,260,12
18187,260,12
18188,260,12
18189,265,1
18190,265,13
18191,265,13
18192,265,13
18193,265,13
18194,265,13
18195,265,13
18196,265,13
18197,265,13
18198,265,13
18199,265,13
18200,265,13
18201,265,13
18202,265,13
18203,265,13
18204,265,2
18205,265,3
18206,265,4
18207,265,5
18208,265,7
18209,265,8
18210,265,6
18211,265,3
18212,265,4
18213,265,5
18214,265,7
18215,265,8
18216,265,6
18217,265,3
18218,265,4
18219,265,5
18220,265,7
18221,265,8
18222,265,6
18223,265,3
18224,265,4
18225,265,5
18226,265,7
18227,265,8
18228,265,6
18229,265,3
18230,265,4
18231,265,5
18232,265,7
18233,265,8
18234,265,6
18235,265,3
18236,265,4
18237,265,5
18238,265,7
18239,265,8
18240,265,6
18241,265,3
18242,265,4
18243,265,5
18244,265,7
18245,265,8
18246,265,6
18247,265,9
18248,265,9
18249,265,9
18250,265,9
18251,265,9
18252,265,10
18253,265,10
18254,265,10
18255,265,10
18256,265,10
18257,265,11
18258,265,11
18259,265,11
18260,265,11
18261,265,11
18262,265,12
18263,265,12
18264,265,12
18265,265,12
18266,265,12
18267,270,1
18268,270,13
18269,270,13
18270,270,13
18271,270,13
18272,270,13
18273,270,13
18274,270,13
18275,270,13
18276,270,13
18277,270,13
18278,270,13
18279,270,13
18280,270,13
18281,270,13
18282,270,2
18283,270,3
18284,270,4
18285,270,5
18286,270,7
18287,270,8
